lat,lon,fao,is_eez
-32.5,2.5,47.0,0
-32.5,7.5,47.0,0
-32.5,12.5,47.0,0
-32.5,17.5,47.0,1
-32.5,22.5,,0
-32.5,27.5,,0
-32.5,32.5,51.0,1
-32.5,37.5,51.0,0
-32.5,42.5,51.0,0
-32.5,47.5,51.0,0
-32.5,52.5,51.0,0
-32.5,57.5,51.0,0
-32.5,62.5,51.0,0
-32.5,67.5,51.0,0
-32.5,72.5,51.0,0
-32.5,77.5,51.0,0
-32.5,82.5,57.0,0
-32.5,87.5,57.0,0
-32.5,92.5,57.0,0
-32.5,97.5,57.0,0
-32.5,102.5,57.0,0
-32.5,107.5,57.0,0
-32.5,112.5,57.0,1
-32.5,117.5,,0
-32.5,122.5,,0
-32.5,127.5,57.0,1
-32.5,132.5,57.0,1
-32.5,137.5,,0
-32.5,142.5,,0
-32.5,147.5,,0
-32.5,152.5,81.0,1
-32.5,157.5,81.0,1
-32.5,162.5,81.0,1
-32.5,167.5,81.0,0
-32.5,172.5,81.0,1
-32.5,177.5,81.0,1
-27.5,-177.5,81.0,1
-27.5,-172.5,81.0,0
-27.5,-167.5,81.0,0
-27.5,-162.5,81.0,0
-27.5,-157.5,81.0,0
-27.5,-152.5,81.0,0
-27.5,-147.5,81.0,1
-27.5,-142.5,81.0,1
-27.5,-137.5,81.0,0
-27.5,-132.5,81.0,1
-27.5,-127.5,81.0,1
-27.5,-122.5,81.0,0
-27.5,-117.5,87.0,0
-27.5,-112.5,87.0,1
-27.5,-107.5,87.0,1
-27.5,-102.5,87.0,1
-27.5,-97.5,87.0,0
-27.5,-92.5,87.0,0
-27.5,-87.5,87.0,0
-27.5,-82.5,87.0,1
-27.5,-77.5,87.0,1
-27.5,-72.5,87.0,1
-27.5,-67.5,,0
-27.5,-62.5,,0
-27.5,-57.5,,0
-27.5,-52.5,,0
-27.5,-47.5,41.0,1
-27.5,-42.5,41.0,0
-27.5,-37.5,41.0,0
-27.5,-32.5,41.0,0
-27.5,-27.5,41.0,0
-27.5,-22.5,41.0,0
-27.5,-17.5,47.0,0
-27.5,-12.5,47.0,0
-27.5,-7.5,47.0,0
-27.5,-2.5,47.0,0
-27.5,2.5,47.0,0
-27.5,7.5,47.0,0
-27.5,12.5,47.0,1
-27.5,17.5,,0
-27.5,22.5,,0
-27.5,27.5,,0
-27.5,32.5,,0
-27.5,37.5,51.0,0
-27.5,42.5,51.0,1
-27.5,47.5,51.0,1
-27.5,52.5,51.0,0
-27.5,57.5,51.0,0
-27.5,62.5,51.0,0
-27.5,67.5,51.0,0
-27.5,72.5,51.0,0
-27.5,77.5,51.0,0
-27.5,82.5,57.0,0
-27.5,87.5,57.0,0
-27.5,92.5,57.0,0
-27.5,97.5,57.0,0
-27.5,102.5,57.0,0
-27.5,107.5,57.0,0
-27.5,112.5,57.0,1
-27.5,117.5,,0
-27.5,122.5,,0
-27.5,127.5,,0
-27.5,132.5,,0
-27.5,137.5,,0
-27.5,142.5,,0
-27.5,147.5,,0
-27.5,152.5,,0
-27.5,157.5,81.0,1
-27.5,162.5,81.0,0
-27.5,167.5,81.0,1
-27.5,172.5,81.0,0
-27.5,177.5,81.0,0
-22.5,-177.5,71.0,1
-22.5,-172.5,77.0,1
-22.5,-167.5,77.0,0
-22.5,-162.5,77.0,1
-22.5,-157.5,77.0,1
-22.5,-152.5,77.0,1
-22.5,-147.5,77.0,1
-22.5,-142.5,77.0,1
-22.5,-137.5,77.0,1
-22.5,-132.5,77.0,1
-22.5,-127.5,77.0,1
-22.5,-122.5,77.0,1
-22.5,-117.5,87.0,0
-22.5,-112.5,87.0,0
-22.5,-107.5,87.0,0
-22.5,-102.5,87.0,0
-22.5,-97.5,87.0,0
-22.5,-92.5,87.0,0
-22.5,-87.5,87.0,0
-22.5,-82.5,87.0,0
-22.5,-77.5,87.0,0
-22.5,-72.5,87.0,1
-22.5,-67.5,,0
-22.5,-62.5,,0
-22.5,-57.5,,0
-22.5,-52.5,,0
-22.5,-47.5,,0
-22.5,-42.5,,0
-22.5,-37.5,41.0,1
-22.5,-32.5,41.0,0
-22.5,-27.5,41.0,1
-22.5,-22.5,41.0,0
-22.5,-17.5,47.0,0
-22.5,-12.5,47.0,0
-22.5,-7.5,47.0,0
-22.5,-2.5,47.0,0
-22.5,2.5,47.0,0
-22.5,7.5,47.0,0
-22.5,12.5,47.0,1
-22.5,17.5,,0
-22.5,22.5,,0
-22.5,27.5,,0
-22.5,32.5,,0
-22.5,37.5,51.0,1
-22.5,42.5,51.0,1
-22.5,47.5,,0
-22.5,52.5,51.0,1
-22.5,57.5,51.0,1
-22.5,62.5,51.0,1
-22.5,67.5,51.0,0
-22.5,72.5,51.0,0
-22.5,77.5,51.0,0
-22.5,82.5,57.0,0
-22.5,87.5,57.0,0
-22.5,92.5,57.0,0
-22.5,97.5,57.0,0
-22.5,102.5,57.0,0
-22.5,107.5,57.0,0
-22.5,112.5,57.0,1
-22.5,117.5,,0
-22.5,122.5,,0
-22.5,127.5,,0
-22.5,132.5,,0
-22.5,137.5,,0
-22.5,142.5,,0
-22.5,147.5,,0
-22.5,152.5,71.0,1
-22.5,157.5,71.0,1
-22.5,162.5,71.0,1
-22.5,167.5,71.0,1
-22.5,172.5,71.0,1
-22.5,177.5,71.0,1
-17.5,-177.5,71.0,1
-17.5,-172.5,77.0,1
-17.5,-167.5,77.0,1
-17.5,-162.5,77.0,1
-17.5,-157.5,77.0,1
-17.5,-152.5,77.0,1
-17.5,-147.5,77.0,1
-17.5,-142.5,77.0,1
-17.5,-137.5,77.0,1
-17.5,-132.5,77.0,0
-17.5,-127.5,77.0,0
-17.5,-122.5,77.0,0
-17.5,-117.5,87.0,0
-17.5,-112.5,87.0,0
-17.5,-107.5,87.0,0
-17.5,-102.5,87.0,0
-17.5,-97.5,87.0,0
-17.5,-92.5,87.0,0
-17.5,-87.5,87.0,0
-17.5,-82.5,87.0,0
-17.5,-77.5,87.0,1
-17.5,-72.5,87.0,1
-17.5,-67.5,,0
-17.5,-62.5,,0
-17.5,-57.5,,0
-17.5,-52.5,,0
-17.5,-47.5,,0
-17.5,-42.5,,0
-17.5,-37.5,41.0,1
-17.5,-32.5,41.0,0
-17.5,-27.5,41.0,1
-17.5,-22.5,41.0,0
-17.5,-17.5,47.0,0
-17.5,-12.5,47.0,0
-17.5,-7.5,47.0,1
-17.5,-2.5,47.0,0
-17.5,2.5,47.0,0
-17.5,7.5,47.0,0
-17.5,12.5,,0
-17.5,17.5,,0
-17.5,22.5,,0
-17.5,27.5,,0
-17.5,32.5,,0
-17.5,37.5,,0
-17.5,42.5,51.0,1
-17.5,47.5,,0
-17.5,52.5,51.0,1
-17.5,57.5,51.0,1
-17.5,62.5,51.0,1
-17.5,67.5,51.0,0
-17.5,72.5,51.0,0
-17.5,77.5,51.0,0
-17.5,82.5,57.0,0
-17.5,87.5,57.0,0
-17.5,92.5,57.0,0
-17.5,97.5,57.0,0
-17.5,102.5,57.0,0
-17.5,107.5,57.0,0
-17.5,112.5,57.0,0
-17.5,117.5,57.0,1
-17.5,122.5,,0
-17.5,127.5,,0
-17.5,132.5,,0
-17.5,137.5,,0
-17.5,142.5,,0
-17.5,147.5,71.0,1
-17.5,152.5,71.0,1
-17.5,157.5,71.0,1
-17.5,162.5,71.0,1
-17.5,167.5,71.0,1
-17.5,172.5,71.0,1
-17.5,177.5,71.0,1
-12.5,-177.5,71.0,1
-12.5,-172.5,77.0,1
-12.5,-167.5,77.0,1
-12.5,-162.5,77.0,1
-12.5,-157.5,77.0,0
-12.5,-152.5,77.0,1
-12.5,-147.5,77.0,1
-12.5,-142.5,77.0,1
-12.5,-137.5,77.0,1
-12.5,-132.5,77.0,0
-12.5,-127.5,77.0,0
-12.5,-122.5,77.0,0
-12.5,-117.5,87.0,0
-12.5,-112.5,87.0,0
-12.5,-107.5,87.0,0
-12.5,-102.5,87.0,0
-12.5,-97.5,87.0,0
-12.5,-92.5,87.0,0
-12.5,-87.5,87.0,0
-12.5,-82.5,87.0,0
-12.5,-77.5,87.0,1
-12.5,-72.5,,0
-12.5,-67.5,,0
-12.5,-62.5,,0
-12.5,-57.5,,0
-12.5,-52.5,,0
-12.5,-47.5,,0
-12.5,-42.5,,0
-12.5,-37.5,41.0,1
-12.5,-32.5,41.0,0
-12.5,-27.5,41.0,0
-12.5,-22.5,41.0,0
-12.5,-17.5,47.0,0
-12.5,-12.5,47.0,0
-12.5,-7.5,47.0,0
-12.5,-2.5,47.0,0
-12.5,2.5,47.0,0
-12.5,7.5,47.0,0
-12.5,12.5,47.0,1
-12.5,17.5,,0
-12.5,22.5,,0
-12.5,27.5,,0
-12.5,32.5,,0
-12.5,37.5,,0
-12.5,42.5,51.0,1
-12.5,47.5,51.0,1
-12.5,52.5,51.0,1
-12.5,57.5,51.0,1
-12.5,62.5,51.0,0
-12.5,67.5,51.0,0
-12.5,72.5,51.0,0
-12.5,77.5,51.0,0
-12.5,82.5,57.0,0
-12.5,87.5,57.0,0
-12.5,92.5,57.0,0
-12.5,97.5,57.0,1
-12.5,102.5,57.0,0
-12.5,107.5,57.0,1
-12.5,112.5,57.0,0
-12.5,117.5,57.0,1
-12.5,122.5,57.0,1
-12.5,127.5,57.0,1
-12.5,132.5,,0
-12.5,137.5,71.0,1
-12.5,142.5,,0
-12.5,147.5,71.0,1
-12.5,152.5,71.0,1
-12.5,157.5,71.0,1
-12.5,162.5,71.0,1
-12.5,167.5,71.0,1
-12.5,172.5,71.0,1
-12.5,177.5,71.0,1
-7.5,-177.5,71.0,1
-7.5,-172.5,77.0,1
-7.5,-167.5,77.0,0
-7.5,-162.5,77.0,1
-7.5,-157.5,77.0,1
-7.5,-152.5,77.0,1
-7.5,-147.5,77.0,0
-7.5,-142.5,77.0,1
-7.5,-137.5,77.0,1
-7.5,-132.5,77.0,0
-7.5,-127.5,77.0,0
-7.5,-122.5,77.0,0
-7.5,-117.5,87.0,0
-7.5,-112.5,87.0,0
-7.5,-107.5,87.0,0
-7.5,-102.5,87.0,0
-7.5,-97.5,87.0,0
-7.5,-92.5,87.0,0
-7.5,-87.5,87.0,0
-7.5,-82.5,87.0,1
-7.5,-77.5,,0
-7.5,-72.5,,0
-7.5,-67.5,,0
-7.5,-62.5,,0
-7.5,-57.5,,0
-7.5,-52.5,,0
-7.5,-47.5,,0
-7.5,-42.5,,0
-7.5,-37.5,,0
-7.5,-32.5,41.0,1
-7.5,-27.5,41.0,0
-7.5,-22.5,41.0,0
-7.5,-17.5,47.0,1
-7.5,-12.5,47.0,1
-7.5,-7.5,47.0,0
-7.5,-2.5,47.0,0
-7.5,2.5,47.0,0
-7.5,7.5,47.0,0
-7.5,12.5,47.0,1
-7.5,17.5,,0
-7.5,22.5,,0
-7.5,27.5,,0
-7.5,32.5,,0
-7.5,37.5,,0
-7.5,42.5,51.0,1
-7.5,47.5,51.0,1
-7.5,52.5,51.0,1
-7.5,57.5,51.0,1
-7.5,62.5,51.0,0
-7.5,67.5,51.0,0
-7.5,72.5,51.0,1
-7.5,77.5,51.0,0
-7.5,82.5,57.0,0
-7.5,87.5,57.0,0
-7.5,92.5,57.0,0
-7.5,97.5,57.0,0
-7.5,102.5,57.0,1
-7.5,107.5,,0
-7.5,112.5,,0
-7.5,117.5,71.0,1
-7.5,122.5,71.0,1
-7.5,127.5,71.0,1
-7.5,132.5,71.0,1
-7.5,137.5,71.0,1
-7.5,142.5,,0
-7.5,147.5,71.0,1
-7.5,152.5,71.0,1
-7.5,157.5,71.0,1
-7.5,162.5,71.0,1
-7.5,167.5,71.0,1
-7.5,172.5,71.0,0
-7.5,177.5,71.0,1
-2.5,-177.5,71.0,1
-2.5,-172.5,77.0,1
-2.5,-167.5,77.0,0
-2.5,-162.5,77.0,1
-2.5,-157.5,77.0,1
-2.5,-152.5,77.0,1
-2.5,-147.5,77.0,0
-2.5,-142.5,77.0,0
-2.5,-137.5,77.0,0
-2.5,-132.5,77.0,0
-2.5,-127.5,77.0,0
-2.5,-122.5,77.0,0
-2.5,-117.5,87.0,0
-2.5,-112.5,87.0,0
-2.5,-107.5,87.0,0
-2.5,-102.5,87.0,0
-2.5,-97.5,87.0,0
-2.5,-92.5,87.0,1
-2.5,-87.5,87.0,1
-2.5,-82.5,87.0,1
-2.5,-77.5,,0
-2.5,-72.5,,0
-2.5,-67.5,,0
-2.5,-62.5,,0
-2.5,-57.5,,0
-2.5,-52.5,,0
-2.5,-47.5,,0
-2.5,-42.5,41.0,1
-2.5,-37.5,41.0,1
-2.5,-32.5,41.0,1
-2.5,-27.5,41.0,0
-2.5,-22.5,41.0,0
-2.5,-17.5,34.0,0
-2.5,-12.5,34.0,0
-2.5,-7.5,34.0,0
-2.5,-2.5,34.0,0
-2.5,2.5,34.0,1
-2.5,7.5,34.0,1
-2.5,12.5,,0
-2.5,17.5,,0
-2.5,22.5,,0
-2.5,27.5,,0
-2.5,32.5,,0
-2.5,37.5,,0
-2.5,42.5,51.0,1
-2.5,47.5,51.0,0
-2.5,52.5,51.0,1
-2.5,57.5,51.0,1
-2.5,62.5,51.0,0
-2.5,67.5,51.0,0
-2.5,72.5,51.0,1
-2.5,77.5,51.0,0
-2.5,82.5,57.0,0
-2.5,87.5,57.0,0
-2.5,92.5,57.0,0
-2.5,97.5,57.0,1
-2.5,102.5,,0
-2.5,107.5,71.0,1
-2.5,112.5,,0
-2.5,117.5,71.0,1
-2.5,122.5,71.0,1
-2.5,127.5,71.0,1
-2.5,132.5,71.0,1
-2.5,137.5,,0
-2.5,142.5,71.0,1
-2.5,147.5,71.0,1
-2.5,152.5,71.0,1
-2.5,157.5,71.0,1
-2.5,162.5,71.0,0
-2.5,167.5,71.0,1
-2.5,172.5,71.0,1
-2.5,177.5,71.0,1
2.5,-177.5,71.0,1
2.5,-172.5,77.0,0
2.5,-167.5,77.0,0
2.5,-162.5,77.0,1
2.5,-157.5,77.0,1
2.5,-152.5,77.0,0
2.5,-147.5,77.0,0
2.5,-142.5,77.0,0
2.5,-137.5,77.0,0
2.5,-132.5,77.0,0
2.5,-127.5,77.0,0
2.5,-122.5,77.0,0
2.5,-117.5,87.0,0
2.5,-112.5,87.0,0
2.5,-107.5,87.0,0
2.5,-102.5,87.0,0
2.5,-97.5,87.0,0
2.5,-92.5,87.0,1
2.5,-87.5,87.0,1
2.5,-82.5,87.0,1
2.5,-77.5,,0
2.5,-72.5,,0
2.5,-67.5,,0
2.5,-62.5,,0
2.5,-57.5,,0
2.5,-52.5,,0
2.5,-47.5,41.0,1
2.5,-42.5,41.0,0
2.5,-37.5,41.0,0
2.5,-32.5,41.0,0
2.5,-27.5,34.0,1
2.5,-22.5,34.0,0
2.5,-17.5,34.0,0
2.5,-12.5,34.0,0
2.5,-7.5,34.0,1
2.5,-2.5,34.0,1
2.5,2.5,34.0,0
2.5,7.5,34.0,1
2.5,12.5,,0
2.5,17.5,,0
2.5,22.5,,0
2.5,27.5,,0
2.5,32.5,,0
2.5,37.5,,0
2.5,42.5,,0
2.5,47.5,51.0,1
2.5,52.5,51.0,0
2.5,57.5,51.0,0
2.5,62.5,51.0,0
2.5,67.5,51.0,0
2.5,72.5,51.0,1
2.5,77.5,57.0,0
2.5,82.5,57.0,0
2.5,87.5,57.0,0
2.5,92.5,57.0,1
2.5,97.5,57.0,1
2.5,102.5,,0
2.5,107.5,71.0,1
2.5,112.5,,0
2.5,117.5,,0
2.5,122.5,71.0,1
2.5,127.5,71.0,1
2.5,132.5,71.0,1
2.5,137.5,71.0,0
2.5,142.5,71.0,0
2.5,147.5,71.0,0
2.5,152.5,71.0,1
2.5,157.5,71.0,1
2.5,162.5,71.0,1
2.5,167.5,71.0,1
2.5,172.5,71.0,1
2.5,177.5,71.0,0
7.5,-177.5,71.0,0
7.5,-172.5,77.0,0
7.5,-167.5,77.0,0
7.5,-162.5,77.0,1
7.5,-157.5,77.0,0
7.5,-152.5,77.0,0
7.5,-147.5,77.0,0
7.5,-142.5,77.0,0
7.5,-137.5,77.0,0
7.5,-132.5,77.0,0
7.5,-127.5,77.0,0
7.5,-122.5,77.0,0
7.5,-117.5,77.0,0
7.5,-112.5,77.0,0
7.5,-107.5,77.0,1
7.5,-102.5,77.0,0
7.5,-97.5,77.0,0
7.5,-92.5,77.0,0
7.5,-87.5,77.0,1
7.5,-82.5,77.0,1
7.5,-77.5,,0
7.5,-72.5,,0
7.5,-67.5,,0
7.5,-62.5,,0
7.5,-57.5,31.0,1
7.5,-52.5,31.0,1
7.5,-47.5,31.0,0
7.5,-42.5,31.0,0
7.5,-37.5,34.0,0
7.5,-32.5,34.0,0
7.5,-27.5,34.0,0
7.5,-22.5,34.0,0
7.5,-17.5,34.0,0
7.5,-12.5,,0
7.5,-7.5,,0
7.5,-2.5,,0
7.5,2.5,,0
7.5,7.5,,0
7.5,12.5,,0
7.5,17.5,,0
7.5,22.5,,0
7.5,27.5,,0
7.5,32.5,,0
7.5,37.5,,0
7.5,42.5,,0
7.5,47.5,,0
7.5,52.5,51.0,1
7.5,57.5,51.0,0
7.5,62.5,51.0,0
7.5,67.5,51.0,0
7.5,72.5,51.0,1
7.5,77.5,57.0,1
7.5,82.5,57.0,1
7.5,87.5,57.0,0
7.5,92.5,57.0,1
7.5,97.5,57.0,1
7.5,102.5,71.0,1
7.5,107.5,71.0,1
7.5,112.5,71.0,1
7.5,117.5,71.0,1
7.5,122.5,71.0,1
7.5,127.5,71.0,1
7.5,132.5,71.0,1
7.5,137.5,71.0,1
7.5,142.5,71.0,1
7.5,147.5,71.0,1
7.5,152.5,71.0,1
7.5,157.5,71.0,1
7.5,162.5,71.0,1
7.5,167.5,71.0,1
7.5,172.5,71.0,1
7.5,177.5,71.0,0
12.5,-177.5,71.0,0
12.5,-172.5,77.0,0
12.5,-167.5,77.0,0
12.5,-162.5,77.0,0
12.5,-157.5,77.0,0
12.5,-152.5,77.0,0
12.5,-147.5,77.0,0
12.5,-142.5,77.0,0
12.5,-137.5,77.0,0
12.5,-132.5,77.0,0
12.5,-127.5,77.0,0
12.5,-122.5,77.0,0
12.5,-117.5,77.0,0
12.5,-112.5,77.0,0
12.5,-107.5,77.0,1
12.5,-102.5,77.0,0
12.5,-97.5,77.0,1
12.5,-92.5,77.0,1
12.5,-87.5,77.0,1
12.5,-82.5,31.0,1
12.5,-77.5,31.0,1
12.5,-72.5,31.0,1
12.5,-67.5,31.0,1
12.5,-62.5,31.0,1
12.5,-57.5,31.0,1
12.5,-52.5,31.0,0
12.5,-47.5,31.0,0
12.5,-42.5,31.0,0
12.5,-37.5,34.0,0
12.5,-32.5,34.0,0
12.5,-27.5,34.0,0
12.5,-22.5,34.0,1
12.5,-17.5,34.0,1
12.5,-12.5,,0
12.5,-7.5,,0
12.5,-2.5,,0
12.5,2.5,,0
12.5,7.5,,0
12.5,12.5,,0
12.5,17.5,,0
12.5,22.5,,0
12.5,27.5,,0
12.5,32.5,,0
12.5,37.5,,0
12.5,42.5,,0
12.5,47.5,51.0,1
12.5,52.5,51.0,1
12.5,57.5,51.0,1
12.5,62.5,51.0,0
12.5,67.5,51.0,0
12.5,72.5,51.0,1
12.5,77.5,,0
12.5,82.5,57.0,1
12.5,87.5,57.0,0
12.5,92.5,57.0,1
12.5,97.5,57.0,1
12.5,102.5,,0
12.5,107.5,,0
12.5,112.5,71.0,1
12.5,117.5,71.0,1
12.5,122.5,71.0,1
12.5,127.5,71.0,1
12.5,132.5,71.0,0
12.5,137.5,71.0,1
12.5,142.5,71.0,1
12.5,147.5,71.0,1
12.5,152.5,71.0,0
12.5,157.5,71.0,0
12.5,162.5,71.0,1
12.5,167.5,71.0,1
12.5,172.5,71.0,1
12.5,177.5,71.0,0
17.5,-177.5,71.0,0
17.5,-172.5,77.0,1
17.5,-167.5,77.0,1
17.5,-162.5,77.0,0
17.5,-157.5,77.0,1
17.5,-152.5,77.0,1
17.5,-147.5,77.0,0
17.5,-142.5,77.0,0
17.5,-137.5,77.0,0
17.5,-132.5,77.0,0
17.5,-127.5,77.0,0
17.5,-122.5,77.0,0
17.5,-117.5,77.0,1
17.5,-112.5,77.0,1
17.5,-107.5,77.0,1
17.5,-102.5,77.0,1
17.5,-97.5,,0
17.5,-92.5,,0
17.5,-87.5,31.0,1
17.5,-82.5,31.0,1
17.5,-77.5,31.0,1
17.5,-72.5,31.0,1
17.5,-67.5,31.0,1
17.5,-62.5,31.0,1
17.5,-57.5,31.0,0
17.5,-52.5,31.0,0
17.5,-47.5,31.0,0
17.5,-42.5,31.0,0
17.5,-37.5,34.0,0
17.5,-32.5,34.0,0
17.5,-27.5,34.0,1
17.5,-22.5,34.0,1
17.5,-17.5,34.0,1
17.5,-12.5,,0
17.5,-7.5,,0
17.5,-2.5,,0
17.5,2.5,,0
17.5,7.5,,0
17.5,12.5,,0
17.5,17.5,,0
17.5,22.5,,0
17.5,27.5,,0
17.5,32.5,,0
17.5,37.5,,0
17.5,42.5,,0
17.5,47.5,,0
17.5,52.5,,0
17.5,57.5,51.0,1
17.5,62.5,51.0,0
17.5,67.5,51.0,0
17.5,72.5,51.0,1
17.5,77.5,,0
17.5,82.5,,0
17.5,87.5,57.0,1
17.5,92.5,57.0,1
17.5,97.5,,0
17.5,102.5,,0
17.5,107.5,61.0,1
17.5,112.5,61.0,1
17.5,117.5,71.0,1
17.5,122.5,71.0,1
17.5,127.5,71.0,0
17.5,132.5,71.0,0
17.5,137.5,71.0,1
17.5,142.5,71.0,1
17.5,147.5,71.0,1
17.5,152.5,71.0,0
17.5,157.5,71.0,0
17.5,162.5,71.0,0
17.5,167.5,71.0,1
17.5,172.5,71.0,0
17.5,177.5,71.0,0
22.5,-177.5,61.0,0
22.5,-172.5,77.0,1
22.5,-167.5,77.0,1
22.5,-162.5,77.0,1
22.5,-157.5,77.0,1
22.5,-152.5,77.0,0
22.5,-147.5,77.0,0
22.5,-142.5,77.0,0
22.5,-137.5,77.0,0
22.5,-132.5,77.0,0
22.5,-127.5,77.0,0
22.5,-122.5,77.0,0
22.5,-117.5,77.0,0
22.5,-112.5,77.0,1
22.5,-107.5,77.0,1
22.5,-102.5,,0
22.5,-97.5,31.0,1
22.5,-92.5,31.0,1
22.5,-87.5,31.0,1
22.5,-82.5,31.0,1
22.5,-77.5,31.0,1
22.5,-72.5,31.0,1
22.5,-67.5,31.0,1
22.5,-62.5,31.0,0
22.5,-57.5,31.0,0
22.5,-52.5,31.0,0
22.5,-47.5,31.0,0
22.5,-42.5,31.0,0
22.5,-37.5,34.0,0
22.5,-32.5,34.0,0
22.5,-27.5,34.0,0
22.5,-22.5,34.0,0
22.5,-17.5,34.0,1
22.5,-12.5,,0
22.5,-7.5,,0
22.5,-2.5,,0
22.5,2.5,,0
22.5,7.5,,0
22.5,12.5,,0
22.5,17.5,,0
22.5,22.5,,0
22.5,27.5,,0
22.5,32.5,,0
22.5,37.5,51.0,1
22.5,42.5,,0
22.5,47.5,,0
22.5,52.5,,0
22.5,57.5,,0
22.5,62.5,51.0,1
22.5,67.5,51.0,1
22.5,72.5,,0
22.5,77.5,,0
22.5,82.5,,0
22.5,87.5,,0
22.5,92.5,,0
22.5,97.5,,0
22.5,102.5,,0
22.5,107.5,,0
22.5,112.5,,0
22.5,117.5,61.0,1
22.5,122.5,61.0,1
22.5,127.5,61.0,1
22.5,132.5,61.0,1
22.5,137.5,61.0,1
22.5,142.5,61.0,1
22.5,147.5,61.0,1
22.5,152.5,61.0,1
22.5,157.5,61.0,0
22.5,162.5,61.0,0
22.5,167.5,61.0,1
22.5,172.5,61.0,0
22.5,177.5,61.0,0
27.5,-177.5,61.0,1
27.5,-172.5,77.0,1
27.5,-167.5,77.0,1
27.5,-162.5,77.0,0
27.5,-157.5,77.0,0
27.5,-152.5,77.0,0
27.5,-147.5,77.0,0
27.5,-142.5,77.0,0
27.5,-137.5,77.0,0
27.5,-132.5,77.0,0
27.5,-127.5,77.0,0
27.5,-122.5,77.0,0
27.5,-117.5,77.0,1
27.5,-112.5,,0
27.5,-107.5,,0
27.5,-102.5,,0
27.5,-97.5,,0
27.5,-92.5,31.0,1
27.5,-87.5,31.0,1
27.5,-82.5,,0
27.5,-77.5,31.0,1
27.5,-72.5,31.0,0
27.5,-67.5,31.0,0
27.5,-62.5,31.0,0
27.5,-57.5,31.0,0
